Service,Number,Name,Address,Dept,CP,Ville,Latitude,Longitude,WGS84
Vélib,35002,35002 - JAURES 2 (PANTIN),130 RUE JEAN JAURES - 93500 PANTIN,93,93500,PANTIN,48.90722601,2.3961292,48.90722601
Vélib,42011,42011 - BOYER (IVRY),26 QUAI MARCEL BOYER - 94200 IVRY,94,94200,IVRY-SUR-SEINE,48.82211534,2.392850382,48.82211534
Vélib,42201,42201 - NECKER (CHARENTON),RUE NECKER/ RUE DU PORT AUX LIONS - 94220 CHARENTON,94,94220,CHARENTON,48.82396325,2.39999842,48.82396325
Vélib,16021,16021 - RUE FRANCOIS PONSARD,1 RUE FRANCOIS PONSARD - 75016 PARIS,75,75016,PARIS,48.8584277,2.274308524,48.8584277
Vélib,18026,18026 - RUISSEAU ORDENER,37 RUE DU RUISSEAU - 75018 PARIS,75,75018,PARIS,48.89289528,2.340119632,48.89289528
Vélib,19003,19003 - QUAI DE SEINE,3 QUAI DE LA SEINE - 75019 PARIS,75,75019,PARIS,48.88431618,2.36982958,48.88431618
Vélib,20023,20023 - PELLEPORT BELGRAND,44 RUE PELLEPORT - 75020 PARIS,75,75020,PARIS,48.86500082,2.403980836,48.86500082
Vélib,21704,21704 - REPUBLIQUE (VANVES),2 RUE DE LA REPUBLIQUE - 92170 VANVES,92,92170,VANVES,48.8217027,2.285395625,48.8217027
Vélib,15108,15108 - MUSÉE DES TÉLÉCOMMUNICATIONS,88 - 90 RUE DE LOURMEL - 75015 PARIS,75,75015,PARIS,48.84472879,2.287141454,48.84472879
Vélib,17019,17019 - MALESHERBES,20 RUE DE PHALSBOURG - 75017 PARIS,75,75017,PARIS,48.88260882,2.309026487,48.88260882
Vélib,28003,28003 - JAURES (PUTEAUX),152 RUE JEAN JAURES - 92800 PUTEAUX,92,92800,PUTEAUX,48.88047087,2.237362446,48.88047087
Vélib,34004,34004 - VOLTAIRE (SAINT OUEN),1 RUE VOLTAIRE - 93400 SAINT OUEN,93,93400,SAINT-OUEN,48.90249976,2.342248145,48.90249976
Vélib,34011,34011 - DHALENNE (SAINT OUEN),FACE AU 61 RUE ALBERT DHALENNE - 93401 SAINT OUEN,93,93400,SAINT-OUEN,48.91418831,2.332082836,48.91418831
Vélib,41201,41201 - DE RICARD (FONTENAY-SOUS-BOIS),RUE LOUIS-XAVIER DE RICARD - 94120 FONTENAY-SOUS-BOIS,94,94120,FONTENAY-SOUS-BOIS,48.84630286,2.472408775,48.84630286
Vélib,42707,42707 - OKABE (LE KREMLIN-BICETRE),51 avenue de Fontainebleau - 94270 Le Kremlin-Bicetre,94,94270,LE KREMLIN-BICETRE,48.81236783,2.361809848,48.81236783
Vélib,7024,07024 - AVENUE RAPP,43 AVENUE RAPP - 75007 PARIS,75,75007,PARIS,48.85816904,2.30052833,48.85816904
Vélib,8031,08031 - ROND POINT DES CHAMPS ELYSEES,2 RUE JEAN MERMOZ - 75008 PARIS,75,75008,PARIS,48.86970885,2.310714655,48.86970885
Vélib,13008,13008 - ITALIE ROSALIE,FACE 2 PLACE D'ITALIE - 75013 PARIS,75,75013,PARIS,48.83199637,2.354809473,48.83199637
Vélib,21302,21302 - BRIAND (ISSY LES MOULINEAUX),PLACE DE LA RESISTANCE ANGLE RUE ARISTIDE BRIAND - 92130 ISSY LES MOULINEAUX,92,92130,ISSY-LES-MOULINEAUX,48.82103025,2.251019572,48.82103025
Vélib,1012,01012 - BOURSE DU COMMERCE,FACE 29 RUE JEAN JACQUES ROUSSEAU - 75001 PARIS,75,75001,PARIS,48.86299817,2.341555078,48.86299817
Vélib,3005,03005 - TURBIGO SAINTE ELISABETH,7 RUE SAINTE ELISABETH - 75003 PARIS,75,75003,PARIS,48.86613722,2.359661144,48.86613722
Vélib,9028,09028 - MONCEY BLANCHE,4 RUE MONCEY - 75009 PARIS,75,75009,PARIS,48.88015399,2.33107516,48.88015399
Vélib,10151,10151 - GARE DU NORD 1,8-10 RUE DE DUNKERQUE - 75010 PARIS,75,75010,PARIS,48.87963935,2.356904958,48.87963935
Vélib,15059,15059 - CITROEN,RUE BALARD - 75015 PARIS,75,75015,PARIS,48.84071436,2.278018572,48.84071436
Vélib,16105,16105 - CREVAUX,1 RUE CREVAUX - 75016 PARIS,75,75016,PARIS,48.87080943,2.281149008,48.87080943
Vélib,18024,18024 - CLIGNANCOURT MARCADET,105 RUE DE CLIGNANCOURT - 75018 PARIS,75,75018,PARIS,48.89145773,2.348636478,48.89145773
Vélib,19105,19105 - PORTE BRUNET,FACE 1 AVENUE AMBROISE RENDU - 75019 PARIS,75,75019,PARIS,48.88365921,2.395719508,48.88365921
Vélib,20107,20107 - STADE MARYSE HILSZ,26 RUE MARYSE HILSZ - 75020 PARIS,75,75020,PARIS,48.85128528,2.412733642,48.85128528
Vélib,20108,20108 - HOSPICE DEBROUSSE,142 RUE DE BAGNOLET - 75020 PARIS,75,75020,PARIS,48.86157296,2.405688637,48.86157296
Vélib,6031,06031 - SAINT MICHEL SARRAZIN,5 RUE PIERRE SARAZIN - 75006 PARIS,75,75006,PARIS,48.85083365,2.342198228,48.85083365
Vélib,10032,10032 - DODU,N° 12-14 RUE CLAUDE VELLEFAUX- 75010 PARIS,75,75010,PARIS,48.87285914,2.370071707,48.87285914
Vélib,10014,10014 - BEAUREPAIRE,14 RUE DE MARSEILLE - 75010 PARIS,75,75010,PARIS,48.87166266,2.363933311,48.87166266
Vélib,10039,10039 - SAMBRE ET MEUSE,37 RUE SAMBRE ET MEUSE - 75010 PARIS,75,75010,PARIS,48.87440567,2.373807238,48.87440567
Vélib,31009,31009 - DE GAULLE (MONTREUIL),13/15 PLACE DU GENERAL DE GAULLE - 93100 MONTREUIL,93,93100,MONTREUIL,48.86881236,2.432974795,48.86881236
Vélib,31005,31005 - PARIS 2  (MONTREUIL),127/129 RUE DE PARIS - 93100 MONTREUIL,93,93100,MONTREUIL,48.85628452,2.426434491,48.85628452
Vélib,31701,31701 - BERTON (BAGNOLET),3 RUE RAOUL BERTON - 93170 BAGNOLET,93,93170,BAGNOLET,48.8684533,2.417816935,48.8684533
Vélib,14012,14012 - SIBELLE ALESIA,FACE 2 AVENUE DE LA SIBELLE - 75014 PARIS,75,75014,PARIS,48.82670394,2.338636324,48.82670394
Vélib,15034,15034 - COMMERCE,2 RUE LAKANAL - 75015 PARIS,75,75015,PARIS,48.84442592,2.294041433,48.84442592
Vélib,16009,16009 - SAINT DIDIER,32 RUE SAINT DIDIER - 75016 PARIS,75,75016,PARIS,48.86643916,2.285745944,48.86643916
Vélib,17028,17028 - PORTE DE COURCELLE,34 BOULEVARD DE REIMS - 75017 PARIS,75,75017,PARIS,48.88880002,2.296319932,48.88880002
Vélib,18014,18014 - DOUDEAUVILLE LEON,26 RUE LEON - 75018 PARIS,75,75018,PARIS,48.88832422,2.353573373,48.88832422
Vélib,20115,20115 - PORTE DE BAGNOLET,102 RUE LOUIS LUMIERE - 75020 PARIS,75,75020,PARIS,48.86442365,2.410411116,48.86442365
Vélib,20103,20103 - LE VAU BERTEAUX,24 RUE LE VAU - 75020 PARIS,75,75020,PARIS,48.86803439,2.411030612,48.86803439
Vélib,15009,15009 - SUFFREN,140 AVENUE DE SUFFREN - 75015 PARIS,75,75015,PARIS,48.84717561,2.307052148,48.84717561
Vélib,16101,16101 - MALAKOFF,161 AVENUE MALAKOFF - 75016 PARIS,75,75016,PARIS,48.87669269,2.283457593,48.87669269
Vélib,18043,18043 - BLANCHE,55 BOULEVARD DE CLICHY - 75018 PARIS,75,75018,PARIS,48.88356474,2.333418629,48.88356474
Vélib,31008,31008 - VINCENNES (MONTREUIL),7 BIS RUE DE VINCENNES - 93100 MONTREUIL,93,93100,MONTREUIL,48.85770213,2.437368661,48.85770213
Cristolib,1,01 - LATTRE DE TASSIGNY,AVENUE DU MARECHAL DE LATTRE DE TASSIGNY,94,94000,Créteil,48.7988351,2.453876338,48.7988351
Vélib,4005,04005 - SULLY MORLAND,2 QUAI DES CELESTINS - 75004 PARIS,75,75004,PARIS,48.85127148,2.362430213,48.85127148
Vélib,9029,09029 - TRINITE,62 RUE SAINT LAZARE - 75009 PARIS,75,75009,PARIS,48.87685933,2.33276238,48.87685933
Vélib,10028,10028 - GARE DU NORD DENAN,24 RUE DE DUNKERQUE - 75010 PARIS,75,75010,PARIS,48.88037062,2.352820057,48.88037062
Vélib,22101,22101 - GARE ROUTIERE ( SAINT CLOUD),GARE ROUTIERE - ARRET TRAM - 92210 SAINT CLOUD,92,92210,SAINT-CLOUD,48.84312621,2.222189236,48.84312621
Vélib,35008,35008 - LOLIVE 2 (PANTIN),132 RUE JEAN LOLIVE - 93500 PANTIN,93,93500,PANTIN,48.89271967,2.412529571,48.89271967
Vélib,35005,35005 - GENERAL LECLERC (PANTIN),QUAI DE L'AISNE/AVENUE DU GENERAL LECLERC 93500 PANTIN,93,93500,PANTIN,48.89571395,2.400571894,48.89571395
Cristolib,10,10 - MAGELLAN,RUE MAGELLAN,94,94000,Créteil,48.76895633,2.456664668,48.76895633
Vélib,20015,20015 - BAGNOLET-ORTEAUX,44 BIS RUE DE BAGNOLET - 75020 PARIS,75,75020,PARIS,48.85714339,2.394872402,48.85714339
Vélib,4013,04013 - FRANCS BOURGEOIS,50 RUE VIEILLE DU TEMPLE - 75004 PARIS,75,75004,PARIS,48.85851071,2.358633579,48.85851071
Vélib,5018,05018 - MUTUALITE,20 RUE MONGE - 75005 PARIS,75,75005,PARIS,48.84838576,2.350169939,48.84838576
Vélib,8019,08019 - EUROPE,03 RUE DE NAPLES - 75008 PARIS,75,75008,PARIS,48.87995716,2.321359676,48.87995716
Vélib,10015,10015 - RECOLLETS,46 RUE LUCIE SAMPAIX - 75010 PARIS,75,75010,PARIS,48.87411292,2.362498529,48.87411292
Vélib,10006,10006 - PETITES ECURIES,5 RUE DES PETITES ECURIES - 75010 PARIS,75,75010,PARIS,48.87293977,2.354034484,48.87293977
Vélib,10026,10026 - CHATEAU LANDON,2 RUE DE CHATEAU LANDON - 75010 PARIS,75,75010,PARIS,48.88387987,2.360080357,48.88387987
Vélib,11104,11104 - CHARONNE DU BUREAU,170 RUE DE CHARONNE - 75011 PARIS,75,75011,PARIS,48.85594378,2.392532527,48.85594378
Cristolib,4,04 - UNIVERSITE - MAIL DES MECHES,Avenue du Général de Gaulle,94,94000,Créteil,48.78811078,2.446248652,48.78811078
Vélib,6008,06008 - ASSAS LUXEMBOURG,90 RUE D'ASSAS - 75006 PARIS,75,75006,PARIS,48.84373447,2.333428382,48.84373447
Vélib,8027,08027 - MAIRIE DU 8 ÈME,28 RUE DE MADRID - 75008 PARIS,75,75008,PARIS,48.87798403,2.318404863,48.87798403
Vélib,17026,17026 - WAGRAM COURCELLES,105 RUE JOUFFROY D'ABBANS - 75017 PARIS,75,75017,PARIS,48.88185715,2.301138378,48.88185715
Vélib,32001,32001 - PROUDHON (SAINT DENIS),AVENUE PRESIDENT WILSON / RUE PROUDHON - 93200 SAINT DENIS,93,93200,SAINT-DENIS,48.90646937,2.358442054,48.90646937
Vélib,34010,34010 - DIDEROT 2 (SAINT OUEN),FACE 61-63 RUE DIDEROT- 93400 SAINT OUEN,93,93400,SAINT-OUEN,48.91157046,2.333910127,48.91157046
Vélib,42013,42013 - BARBES (IVRY),RUE BARBES / AVENUE DE VERDUN - 94200 IVRY SUR SEINE,94,94200,IVRY-SUR-SEINE,48.8159111,2.368229729,48.8159111
Vélib,42701,42701 - GIDE (LE KREMLIN BICETRE),FACE 50 AVENUE CHARLES GIDE - 94270 LE KREMELIN BICETRE,94,94270,LE KREMLIN-BICETRE,48.80721112,2.353852673,48.80721112
Vélib,13043,13043 - DUNOIS CLISSON,55 RUE DUNOIS - 75013 PARIS,75,75013,PARIS,48.83227246,2.367415867,48.83227246
Vélib,18011,18011 - HERBERT,85 RUE PAJOL - 75018 PARIS,75,75018,PARIS,48.89284571,2.363429016,48.89284571
Vélib,18023,18023 - POISSONNIERS ORDENER,57 RUE ORDENER - 75018 PARIS,75,75018,PARIS,48.89121389,2.351288666,48.89121389
Vélib,1010,01010 - PONT NEUF,10 RUE BOUCHER - 75001 PARIS,75,75001,PARIS,48.85946239,2.344366128,48.85946239
Vélib,5012,05012 - ULM - LHOMOND,20 RUE DE L'ESTRAPADE - 75005 PARIS,75,75005,PARIS,48.84514349,2.345412681,48.84514349
Vélib,5006,05006 - SAINT JACQUES SOUFFLOT,174 RUE SAINT JACQUES - 75005 PARIS,75,75005,PARIS,48.84651692,2.343123803,48.84651692
Vélib,6012,06012 - SAINT GERMAIN COPEAU,141 BD SAINT GERMAIN - 75006 PARIS,75,75006,PARIS,48.85330528,2.334465462,48.85330528
Vélib,7002,07002 - VANEAU,86 RUE VANEAU - 75007 PARIS,75,75007,PARIS,48.84857761,2.320417393,48.84857761
Vélib,9025,09025 - TAITBOUT CHÂTEAUDUN,77 RUE TAITBOUT - 75009 PARIS,75,75009,PARIS,48.87638397,2.335356678,48.87638397
Vélib,13022,13022 - BUTTE AUX CAILLES,27 ET 36 RUE DE LA BUTTE AUX CAILLES - 75013 PARIS,75,75013,PARIS,48.82756438,2.349063507,48.82756438
Vélo2,56101,56101 - ERA01 - LA DANNE,BOULEVARD CHARLES DE GAULLE ANGLE BOULEVARD JACQUES DUCLOS 95600 - ERAGNY,95,95600,ERAGNY,49.02421047,2.103267509,49.02421047
Vélo2,50010,50010 - CER10 - GARE CERGY AXE MAJ HORLOGE (CB),RUE DES PAS PERDUS - 95000 CERGY,95,95000,CERGY,49.04935838,2.033458885,49.04935838
Vélib,15038,15038 - PLACE ADOLPHE CHERIOUX,18 PLACE ADOLPHE CHERIOUX - 75015 PARIS,75,75015,PARIS,48.83963508,2.300654459,48.83963508
Vélib,15010,15010 - CAMBRONNE,FACE 3 BD GARIBALDI - 75015 PARIS,75,75015,PARIS,48.84757532,2.302863101,48.84757532
Vélib,17001,17001 - GUY MOCQUET,RUE GUY MOCQUET - 75017 PARIS,75,75017,PARIS,48.89282296,2.32680349,48.89282296
Vélib,21106,21106 - MORICE 2 (CLICHY),2-4 RUE MORICE - 92110 CLICHY,92,92110,CLICHY,48.90066035,2.308569535,48.90066035
Vélib,33009,33009 - FELIX (AUBERVILLIERS),120 BOULEVARD FELIX FAURE - 93300 AUBERVILLIERS,93,93300,AUBERVILLIERS,48.90788576,2.378838474,48.90788576
Vélo2,50020,50020 - CONSEIL GÉNÉRAL,AVENUE DU PARC ANGLE BOULEVARD DE L'HAUTIL - 95000 CERGY,95,95000,CERGY,49.03376046,2.072036503,49.03376046
Vélib,13030,13030 - ITALIE TOLBIAC,88 AVENUE D'ITALIE - 75013 PARIS,75,75013,PARIS,48.82583946,2.357215358,48.82583946
Vélib,14116,14116 - ROMAIN ROLLAND,49-51 BD ROMAIN ROLLAND - 75014 PARIS,75,75014,PARIS,48.82032365,2.323003041,48.82032365
Vélib,14008,14008 - MOUTON DUVERNET,5 RUE MOUTON DUVERNET - 75014 PARIS,75,75014,PARIS,48.83150668,2.329319363,48.83150668
Vélib,15109,15109 - CEVENNES,65 - 67 RUE DES CEVENNES - 75015 PARIS,75,75015,PARIS,48.84244145,2.281070755,48.84244145
Vélib,16014,16014 - AVENUE D EYLAU,4 AVENUE D'EYLAU - 75016 PARIS,75,75016,PARIS,48.8635464,2.286394497,48.8635464
Vélib,17107,17107 - BERTHIER STUART MERRIL,182 BOULEVARD BERTHIER - 75017 PARIS,75,75017,PARIS,48.88591313,2.293234151,48.88591313
Vélib,18027,18027 - DAMREMONT ORDENER,102 RUE DAMREMONT - 75018 PARIS,75,75018,PARIS,48.89340039,2.336266524,48.89340039
Vélib,1017,01017 - SAINT HONORE,215 RUE SAINT HONORE - 75001 PARIS,75,75001,PARIS,48.86557114,2.330567418,48.86557114
Vélib,2022,02022 - BONNE NOUVELLE SAINT FIACRE,20 RUE SAINT FIACRE - 75002 PARIS,75,75002,PARIS,48.87078278,2.345905811,48.87078278
Vélib,7017,07017 - LA TOUR MAUBOURG,1 AVENUE DE LA MOTTE PICQUET - 75007 PARIS,75,75007,PARIS,48.8572765,2.310257928,48.8572765
Vélib,8102,08102 - LAMENAIS WASHINGTON,1 RUE LAMENNAIS - 75008 PARIS,75,75008,PARIS,48.87355533,2.303288666,48.87355533
Vélib,8044,08044 - VAN DYCK,2 RUE ALFRED DE VIGNY - 75008 PARIS,75,75008,PARIS,48.87836138,2.305254448,48.87836138
Vélib,15042,15042 - FARMAN,61 RUE HENRY FARMAN - 75015 PARIS,75,75015,PARIS,48.83373383,2.271396472,48.83373383
Vélib,15069,15069 - BOUCICAUT FAURE,41 AVENUE FELIX FAURE - 75015 PARIS,75,75015,PARIS,48.84124934,2.288386601,48.84124934
Vélib,15114,15114 - PASTEUR COTENTIN,FACE 1 RUE DU COTENTIN - 75015 PARIS,75,75015,PARIS,48.83893691,2.316168412,48.83893691
Vélib,16041,16041 - VERSAILLES,164 AVENUE DE VERSAILLES - 75016 PARIS,75,75016,PARIS,48.84021934,2.263834191,48.84021934
Vélib,17043,17043 - PLACE GENERAL KOENIG,10 RUE BELIDOR - 75017 PARIS,75,75017,PARIS,48.88023363,2.285380679,48.88023363
Vélib,18046,18046 - FOURCHE,12 RUE ETIENNE JOGELLE - 75018 PARIS,75,75018,PARIS,48.88794016,2.32612442,48.88794016
Vélib,18035,18035 - PORTE MONTMARTRE,FACE 66 RUE RENE BINET - 75018 PARIS,75,75018,PARIS,48.89913599,2.336893454,48.89913599
Vélib,1023,01023 - ANDRE MALRAUX MUSEE DU LOUVRE,165 RUE SAINT HONORE - 75001 PARIS,75,75001,PARIS,48.86349702,2.334846328,48.86349702
Vélib,3001,03001 - CHEMIN VERT BEAUMARCHAIS,69 BOULEVARD BEAUMARCHAIS - 75003 PARIS,75,75003,PARIS,48.85804406,2.367832659,48.85804406
Vélib,4017,04017 - PLACE DE L'HOTEL DE VILLE,7 PLACE DE L'HOTEL DE VILLE - 75004 PARIS,75,75004,PARIS,48.85712865,2.351194996,48.85712865
Vélib,9033,09033 - HAVRE CAUMARTIN,FACE 45 RUE CAUMARTIN - 75009 PARIS,75,75009,PARIS,48.87279502,2.328315743,48.87279502
Vélib,32006,32006 - EGLISE SAINT JUSTE (SAINT DENIS),AVENUE DU PRESIDENT WILSON / PARKING DE L'EGLISE SAINT JUSTE - 93210 SAINT DENIS,93,93200,SAINT-DENIS,48.90858672,2.358482458,48.90858672
Vélib,42012,42012 - BARBUSSE (IVRY),1 RUE HENRY BARBUSSE - 94200 IVRY,94,94200,IVRY-SUR-SEINE,48.81020035,2.379670589,48.81020035
Vélib,31011,31011 - STALINGRAD 2 (MONTREUIL),27 RUE DE STALINGRAD - 93100 MONTREUIL,93,93100,MONTREUIL,48.85892303,2.443142118,48.85892303
Vélib,42706,42706 - SALENGRO (KREMLIN BICETRE),3 RUE ROGER SALENGRO -  94270 LE KREMLIN BICETRE,94,94270,LE KREMLIN-BICETRE,48.8146625,2.361345503,48.8146625
Vélo2,50017,50017 - CER17 - CERGY VILLAGE CENTRE,RUE NATIONALE ANGLE RUE LEVÈQUE - 95000 CERGY,95,95000,CERGY,49.03657665,2.061675667,49.03657665
Vélib,15025,15025 - AMETTE,26 RUE DUPLEIX - 75015 PARIS,75,75015,PARIS,48.85145418,2.296710301,48.85145418
Vélib,16016,16016 - PAUL DOUMER / LA TOUR,53 AVENUE PAUL DOUMER - 75016 PARIS,75,75016,PARIS,48.86011611,2.280840482,48.86011611
Vélib,17021,17021 - WAGRAM (17EME ARR.),RUE JOUFFROY D'ABBANS - 75017 PARIS,75,75017,PARIS,48.88428944,2.305497444,48.88428944
Vélib,19031,19031 - MANIN CRIMEE,8 RUE MANIN - 75019 PARIS,75,75019,PARIS,48.88302984,2.38634884,48.88302984
Vélib,19017,19017 - PARC DE LA VILLETTE,197 AVENUE JEAN JAURES - 75019 PARIS,75,75019,PARIS,48.88836894,2.390991659,48.88836894
Vélib,42705,42705 - CONVENTION (LE KREMLIN BICETRE),1 RUE DE LA CONVENTION - 94270 LE KREMLIN BICETRE,94,94270,LE KREMLIN-BICETRE,48.8128003,2.361041166,48.8128003
Vélib,3002,03002 - SAINT GILLES,26 RUE SAINT GILLES - 75003 PARIS,75,75003,PARIS,48.85815896,2.364714992,48.85815896
Vélib,5002,05002 - SAINT JACQUES,20 RUE SOMMERARD - 75005 PARIS,75,75005,PARIS,48.85031043,2.345015835,48.85031043
Vélib,5007,05007 - ECOLES CARMES,39 RUE DES ECOLES - 75005 PARIS,75,75005,PARIS,48.84891901,2.34720133,48.84891901
Vélib,7020,07020 - CLER,FACE 3 RUE DU CHAMP DE MARS - 75007 PARIS,75,75007,PARIS,48.8566411,2.306598534,48.8566411
Vélib,9108,09108 - ROCHECHOUART MAUBEUGE,25 RUE DE ROCHECHOUART - 75009 PARIS,75,75009,PARIS,48.87789001,2.344785603,48.87789001
Vélib,12028,12028 - VIVALDI,42 ALLEE VIVALDI - 75012 PARIS,75,75012,PARIS,48.84192366,2.389728979,48.84192366
Vélib,12125,12125 - PYRAMIDE ENTRÉE PARC FLORAL,PYRAMIDE ENTREE PARC FLORAL - 75012 PARIS,75,75012,PARIS,48.83706149,2.440446664,48.83706149
Vélib,18044,18044 - CLICHY,132 BOULEVARD DE CLICHY - 75018 PARIS,75,75018,PARIS,48.88412711,2.328807098,48.88412711
Vélib,19114,19114 - MANIN SECRETAN,31 RUE MANIN - 75019 PARIS,75,75019,PARIS,48.8792752,2.378637022,48.8792752
Vélib,13052,13052 - TOLBIAC LERREDE,2 RUE LEREDDE - 75013 PARIS,75,75013,PARIS,48.82897474,2.374332001,48.82897474
Vélib,14103,14103 - MAINE LIANCOURT,132 / 136 AVENUE DU MAINE - 75014 PARIS,75,75014,PARIS,48.83506436,2.32373145,48.83506436
Vélib,15001,15001 - ARRIVEE,8 RUE DE L'ARRIVEE - 75015 PARIS,75,75015,PARIS,48.84374889,2.322451937,48.84374889
Vélib,16027,16027 - JASMIN,79 AV MOZART- 75016 PARIS,75,75016,PARIS,48.85286125,2.268483571,48.85286125
Vélib,17013,17013 - LEGENDRE,62 RUE LEGENDRE - 75017 PARIS,75,75017,PARIS,48.88543773,2.316473836,48.88543773
Vélib,32605,32605 - HORTENSIAS (LES LILAS),1 ALLEE DES HORTENSIAS - 93260 LES LILAS,93,93260,LES LILAS,48.88217309,2.423272636,48.88217309
Vélib,34009,34009 - MAAR (SAINT OUEN),RUE DORA MAAR / GARE RER - 93400 SAINT OUEN,93,93400,SAINT-OUEN,48.90526963,2.322171249,48.90526963
Vélib,1102,01102 - FRANCAISE,6 RUE FRANCAISE - 75001 PARIS,75,75001,PARIS,48.86406505,2.347597913,48.86406505
Vélib,7004,07004 - RASPAIL VARENNE,FACE 28 BOULEVARD RASPAIL - 75007 PARIS,75,75007,PARIS,48.85326167,2.326319806,48.85326167
Vélib,8034,08034 - HAUSSMANN COURCELLES,49 RUE DE BERRI - 75008 PARIS,75,75008,PARIS,48.87481039,2.308314064,48.87481039
Vélib,11102,11102 - RUE DES BOULETS ( COMPLEMENTAIRE ),3 RUE ALEXANDRE DUMAS - 75011 PARIS,75,75011,PARIS,48.85288867,2.389147641,48.85288867
Vélib,31706,31706 - CHATEAU (BAGNOLET),RUE DU CHATEAU - 93170 BAGNOLET,93,93170,BAGNOLET,48.86302549,2.415622204,48.86302549
Vélib,42505,42505 - FREROT (GENTILLY),37 RUE CHARLES FREROT - 94250 GENTILLY,94,94250,GENTILLY,48.81576879,2.350476199,48.81576879
Vélib,43004,43004 - MONTREUIL (VINCENNES),43 RUE DE MONTREUIL - 94300 VINCENNES,94,94300,VINCENNES,48.85041837,2.434513786,48.85041837
Vélo2,50012,50012 - CER12 - PLACE DU HAUT-GENCY,PLACE DU HAUT DE GENCY ANGLE RUE DES VENDANGES PROCHAINES - 95000 CERGY,95,95000,CERGY,49.04782299,2.044759834,49.04782299
Vélib,33102,33102 - JAURES 1 (PRE SAINT GERVAIS),RUE GABRIEL PERI ANGLE AVENUE JAURES - 93310 LE PRE SAINT GERVAIS,93,93310,LE PRE SAINT-GERVAIS,48.88652698,2.407468689,48.88652698
Vélib,2009,02009 - BOURSE,1 RUE DES FILLES SAINT THOMAS - 75002 PARIS,75,75002,PARIS,48.86885169,2.339731401,48.86885169
Vélib,6025,06025 - RENNES - ASSAS,16 RUE D'ASSAS - 75006 PARIS,75,75006,PARIS,48.8492085,2.328514546,48.8492085
Vélib,7022,07022 - PONT DE L'ALMA,3 AVENUE BOSQUET - 75007 PARIS,75,75007,PARIS,48.8616405,2.302250344,48.8616405
Vélib,9001,09001 - POISSONNIERE,5 RUE DE BELLEFOND - 75009 PARIS,75,75009,PARIS,48.87750147,2.348569373,48.87750147
Vélib,12040,12040 - PORTE DE CHARENTON,FACE 2 AV. DE LA PORTE DE CHARENTON - 75012 PARIS,75,75012,PARIS,48.83158813,2.398745665,48.83158813
Vélib,13017,13017 - NATIONALE,167 RUE NATIONALE - 75013 PARIS,75,75013,PARIS,48.83252708,2.36235441,48.83252708
Vélib,1001,01001 - ILE DE LA CITE PONT NEUF,41 QUAI DE L'HORLOGE - 75001 PARIS,75,75001,PARIS,48.85709164,2.341747995,48.85709164
Vélib,7011,07011 - ST DOMINIQUE,30 BIS RUE LAS CASES - 75007 PARIS,75,75007,PARIS,48.85906839,2.318624221,48.85906839
Vélib,8012,08012 - CLICHY,10 BOULEVARD DES BATIGNOLLES SUR TPC - 75008 PARIS,75,75008,PARIS,48.88331804,2.326207175,48.88331804
Vélib,8108,08108 - L'ISLY,10-12 RUE DE L'ISLY - 75008 PARIS,75,75008,PARIS,48.87482319,2.325296118,48.87482319
Vélib,9015,09015 - LAMARTINE,43 RUE LAMARTINE - 75009 PARIS,75,75009,PARIS,48.87662212,2.339799899,48.87662212
Vélib,10153,10153 - GARE DU NORD 3,7 BOULEVARD DE DENAIN - 75010 PARIS,75,75010,PARIS,48.87957772,2.354463131,48.87957772
Vélib,10005,10005 - CONSERVATOIRE,59 RUE DES PETITES ECURIES - 75010 PARIS,75,75010,PARIS,48.87397217,2.348388758,48.87397217
Vélib,12018,12018 - SAINT MANDE - FAVRE,5 AVENUE SAINT MANDE - 75012 PARIS,75,75012,PARIS,48.84560925,2.395932627,48.84560925
Vélib,12016,12016 - PICPUS,43 AVENUE DE SAINT MANDE - 75012 PARIS,75,75012,PARIS,48.84512829,2.401400708,48.84512829
Vélib,22014,22014 - HUGO (NEUILLY),35 BOULEVARD VICTOR HUGO - 92200 NEUILLY,92,92200,NEUILLY-SUR-SEINE,48.88780107,2.278072424,48.88780107
Vélib,15006,15006 - CHERCHE MIDI,FACE AU 138 RUE DU CHERCHE MIDI - 75015 PARIS,75,75015,PARIS,48.84457596,2.317756579,48.84457596
Vélib,16030,16030 - MIRABEAU,4 PLACE DE BARCELONE - 75016 PARIS,75,75016,PARIS,48.84766571,2.273556265,48.84766571
Vélib,14124,14124 - PORTE D'ARCUEIL,AVENUE DAVID WEIL - 75014 PARIS,75,75014,PARIS,48.82111177,2.33378529,48.82111177
Vélib,15028,15028 - DUPLEIX,54 BOULEVARD DE GRENELLE - 75015 PARIS,75,75015,PARIS,48.85139672,2.291889313,48.85139672
Vélib,16042,16042 - PORTE DE SAINT CLOUD,120 BOULEVARD MURAT - 75016 PARIS,75,75016,PARIS,48.83755526,2.257972573,48.83755526
Vélib,16108,16108 - SABLONS,40 RUE DES SABLONS - 75016 PARIS,75,75016,PARIS,48.86387513,2.281890737,48.86387513
Vélib,41301,41301 - CLEMANCEAU (NOGENT),2 AVENUE GEORGES CLEMENCEAU - 94130 NOGENT,94,94130,NOGENT,48.83612584,2.470375451,48.83612584
